submission_id,QUD,RT,age,answer,botresponse,causes_id1,causes_id2,comments,education,endTime,expected,experiment_id,gender,group,id,id1,id2,languages,picture1,picture2,prolific_id,question,question_long,response,selected_pic,startDate,startTime,timeSpent,trial_name,trial_number,type
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",9240,20,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Mary,exhaustive,non-exhaustive,,Graduated High School,1632384646528,picture1,67,female,group2,trial2,if1_un,if2_unu,Spanish,stimuli/img/group2/if1_un.png,stimuli/img/group2/if2_unu.png,614ba2726bd7fd445dd1d190,cons,<b>Ann</b>: Will the CONS block fall?,exhaustive,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,17,critical
2240,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",12074,20,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",Mary,exhaustive,non-exhaustive,,Graduated High School,1632384646528,none,67,female,group1,trial4,if2_unn,if1_uu,Spanish,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,614ba2726bd7fd445dd1d190,if_ant,<b>Ann</b>: What happens if the ANT block falls?,exhaustive,picture1,Thu Sep 23 2021 08:59:53 GMT+0100 (British Summer Time),1632383993424,10.885066666666667,image_selection,18,critical
2239,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),11537,40,NA,linda,NA,NA,that was fun!,Higher Degree,1632384621033,blue|green|yellow,67,female,NA,if2_hnh,NA,NA,english,NA,NA,60719ba021baca2783e989af,,NA,blue|yellow,NA,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,animation_buttons,1,training
2239,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),18100,40,NA,linda,NA,NA,that was fun!,Higher Degree,1632384621033,none,67,female,NA,if1_ln,NA,NA,english,NA,NA,60719ba021baca2783e989af,,NA,blue|green,NA,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,animation_buttons,2,training
2239,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),8176,40,NA,linda,NA,NA,that was fun!,Higher Degree,1632384621033,green,67,female,NA,independent_edge_nh,NA,NA,english,NA,NA,60719ba021baca2783e989af,,NA,green,NA,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,animation_buttons,3,training
2239,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),6630,40,NA,linda,NA,NA,that was fun!,Higher Degree,1632384621033,none,67,female,NA,if1_nn,NA,NA,english,NA,NA,60719ba021baca2783e989af,,NA,none,NA,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,animation_buttons,4,training
2239,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),7448,40,NA,linda,NA,NA,that was fun!,Higher Degree,1632384621033,green|yellow,67,female,NA,if2_nnh,NA,NA,english,NA,NA,60719ba021baca2783e989af,,NA,yellow,NA,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,animation_buttons,5,training
2239,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),8526,40,NA,linda,NA,NA,that was fun!,Higher Degree,1632384621033,none,67,female,NA,if2_nnl,NA,NA,english,NA,NA,60719ba021baca2783e989af,,NA,green|yellow,NA,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,animation_buttons,6,training
2239,Use the buttons below to select all the blocks that you think will fall.<br/>(Multiple selections possible!),10479,40,NA,linda,NA,NA,that was fun!,Higher Degree,1632384621033,blue|green,67,female,NA,if1_hn,NA,NA,english,NA,NA,60719ba021baca2783e989af,,NA,blue|green,NA,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,animation_buttons,7,training
2239,"EXAMPLE TRIAL<br/><br/>Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",12920,40,<b>Bob</b>: The YELLOW block will fall.,linda,,,that was fun!,Higher Degree,1632384621033,picture1,67,female,example,example-test-trials,example_test_trials1,example_test_trials2,english,stimuli/img/example_test_trials1.png,stimuli/img/example_test_trials2.png,60719ba021baca2783e989af,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,1,test-example
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",12855,40,<b>Bob</b>: The CONS and the ANT block will fall.,linda,,,that was fun!,Higher Degree,1632384621033,picture2,67,female,group2,trial8,if1_nn,if1_hn,english,stimuli/img/group2/if1_nn.png,stimuli/img/group2/if1_hn.png,60719ba021baca2783e989af,cons,<b>Ann</b>: Will the CONS block fall?,,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,1,control-physics
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",11961,40,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",linda,exhaustive,non-exhaustive,that was fun!,Higher Degree,1632384621033,none,67,female,group1,trial6,if2_unn,if1_uu,english,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,60719ba021baca2783e989af,neutral,<b>Ann</b>: Which blocks do you think will fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,2,critical
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",6967,40,<b>Bob</b>: NEITHER the ANT NOR the CONS block will fall.,linda,,,that was fun!,Higher Degree,1632384621033,picture1,67,female,group2,trial7,if1_nn,if2_nnh,english,stimuli/img/group2/if1_nn.png,stimuli/img/group2/if2_nnh.png,60719ba021baca2783e989af,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,3,control-physics
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",16639,40,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",linda,exhaustive,non-exhaustive,that was fun!,Higher Degree,1632384621033,none,67,female,group2,trial15,if2_unn,if2_unu,english,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if2_unu.png,60719ba021baca2783e989af,neutral,<b>Ann</b>: Which blocks do you think will fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,4,critical
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8663,40,<b>Bob</b>: NEITHER the YELLOW NOR the CONS block will fall.,linda,,,that was fun!,Higher Degree,1632384621033,picture1,67,female,group1,trial9,if2_nnn,if2_nnh,english,stimuli/img/group1/if2_nnn.png,stimuli/img/group1/if2_nnh.png,60719ba021baca2783e989af,if_ant_yellow,<b>Ann</b>: What happens if the YELLOW block falls?,,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,5,control-physics
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",5969,40,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",linda,exhaustive,non-exhaustive,that was fun!,Higher Degree,1632384621033,picture1,67,female,group2,trial5,if2_unn,if1_uu,english,stimuli/img/group2/if2_unn.png,stimuli/img/group2/if1_uu.png,60719ba021baca2783e989af,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,6,critical
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8417,40,<b>Bob</b>: The CONS block will NOT fall.,linda,,,that was fun!,Higher Degree,1632384621033,picture2,67,female,group1,trial10,independent_edge_nh,independent_edge_nn,english,stimuli/img/group1/independent_edge_nh.png,stimuli/img/group1/independent_edge_nn.png,60719ba021baca2783e989af,if_cons,<b>Ann</b>: What happens if the CONS block falls?,,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,7,control-random
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8448,40,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",linda,exhaustive,non-exhaustive,that was fun!,Higher Degree,1632384621033,none,67,female,group1,trial4,if2_unn,if1_uu,english,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if1_uu.png,60719ba021baca2783e989af,if_ant,<b>Ann</b>: What happens if the ANT block falls?,non-exhaustive,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,8,critical
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",6334,40,<b>Bob</b>: NEITHER the ANT NOR the CONS block will fall.,linda,,,that was fun!,Higher Degree,1632384621033,picture2,67,female,group1,trial12,if1_hn,if1_nn,english,stimuli/img/group1/if1_hn.png,stimuli/img/group1/if1_nn.png,60719ba021baca2783e989af,cons,<b>Ann</b>: Will the CONS block fall?,,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,9,control-random
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",5776,40,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",linda,exhaustive,non-exhaustive,that was fun!,Higher Degree,1632384621033,none,67,female,group2,trial18,if1_un,if1_uu,english,stimuli/img/group2/if1_un.png,stimuli/img/group2/if1_uu.png,60719ba021baca2783e989af,neutral,<b>Ann</b>: Which blocks do you think will fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,10,critical
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",5400,40,<b>Bob</b>: The CONS block will fall.,linda,,,that was fun!,Higher Degree,1632384621033,picture1,67,female,group1,trial11,independent_edge_nh,independent_edge_nn,english,stimuli/img/group1/independent_edge_nh.png,stimuli/img/group1/independent_edge_nn.png,60719ba021baca2783e989af,neutral,<b>Ann</b>: Which blocks do you think will fall?,,picture1,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,11,control-random
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",8785,40,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",linda,exhaustive,non-exhaustive,that was fun!,Higher Degree,1632384621033,picture1,67,female,group1,trial14,if2_unn,if2_unu,english,stimuli/img/group1/if2_unn.png,stimuli/img/group1/if2_unu.png,60719ba021baca2783e989af,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,12,critical
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",4895,40,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",linda,exhaustive,non-exhaustive,that was fun!,Higher Degree,1632384621033,picture1,67,female,group1,trial17,if1_un,if1_uu,english,stimuli/img/group1/if1_un.png,stimuli/img/group1/if1_uu.png,60719ba021baca2783e989af,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,13,critical
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",6785,40,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",linda,exhaustive,non-exhaustive,that was fun!,Higher Degree,1632384621033,picture1,67,female,group2,trial2,if1_un,if2_unu,english,stimuli/img/group2/if1_un.png,stimuli/img/group2/if2_unu.png,60719ba021baca2783e989af,cons,<b>Ann</b>: Will the CONS block fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,14,critical
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",5335,40,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",linda,exhaustive,non-exhaustive,that was fun!,Higher Degree,1632384621033,none,67,female,group2,trial3,if1_un,if2_unu,english,stimuli/img/group2/if1_un.png,stimuli/img/group2/if2_unu.png,60719ba021baca2783e989af,neutral,<b>Ann</b>: Which blocks do you think will fall?,non-exhaustive,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,15,critical
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",4824,40,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",linda,exhaustive,non-exhaustive,that was fun!,Higher Degree,1632384621033,none,67,female,group2,trial16,if1_un,if1_uu,english,stimuli/img/group2/if1_un.png,stimuli/img/group2/if1_uu.png,60719ba021baca2783e989af,if_ant,<b>Ann</b>: What happens if the ANT block falls?,non-exhaustive,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,16,critical
2239,"Based on the following dialogue between Ann and Bob, which of the two scenes is more likely to be the one that Bob is describing?<br/><br/>Please select by clicking on the respective picture.<hr>",5392,40,"<b>Bob</b>: If the ANT block falls, the CONS block will fall.",linda,exhaustive,non-exhaustive,that was fun!,Higher Degree,1632384621033,none,67,female,group1,trial1,if1_un,if2_unu,english,stimuli/img/group1/if1_un.png,stimuli/img/group1/if2_unu.png,60719ba021baca2783e989af,if_ant,<b>Ann</b>: What happens if the ANT block falls?,non-exhaustive,picture2,Thu Sep 23 2021 09:05:34 GMT+0100 (British Summer Time),1632384334038,4.78325,image_selection,17,critical
